id,type,title,genre,description,published_at,content_rating,rating_value,rating_count,duration,keywords,directors,actors
tt0128239,Movie,Grey Owl,"['Biography', 'Drama', 'Western']",The story of the life and work of the Canadian fur trapper-turned-conservationist who claimed to be an aboriginal North American.,1999-10-01,PG-13,6,4019,118,"['scene during end credits', 'prologue', 'aerial camera shot', 'love interest', 'color in title']",['Richard Attenborough'],"['Pierce Brosnan', 'Stewart Bick', 'Vlasta Vrana']"
tt0086837,Movie,2010: The Year We Make Contact,"['Adventure', 'Mystery', 'Sci-Fi']","A joint USA-Soviet expedition is sent to Jupiter to learn exactly what happened to the ""Discovery"" and its H.A.L. 9000 computer.",1985-04-18,AL,6.7,56625,116,"['year 2010', '2010s', 'the white house washington d.c.', 'lincoln memorial', 'year as title']",['Peter Hyams'],"['Roy Scheider', 'John Lithgow', 'Helen Mirren']"
tt0317919,Movie,Mission: Impossible III,"['Action', 'Adventure', 'Thriller']",IMF agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiancée in response.,2006-05-03,12,6.9,388355,126,"['ethan hunt character', 'luther stickell character', 'mission impossible', 'based on tv series', 'shanghai china']",['J.J. Abrams'],"['Tom Cruise', 'Michelle Monaghan', 'Ving Rhames']"
tt0081751,Movie,Wholly Moses!,"['Comedy', 'Fantasy']",An all-star comedy cast hams it up in this hilarious Biblical spoof.,1980-06-13,PG,4.7,2220,103,"['bible spoof', 'burning bush', 'reference to the parting of the red sea', 'prophet', 'israel']",['Gary Weis'],"['Dudley Moore', 'Laraine Newman', 'James Coco']"
tt0099575,Movie,Fire Birds,"['Action', 'Adventure']",Elite Apache helicopter pilots are tasked with destroying powerful armed drug cartels operating in South America.,1991-06-14,12,4.7,7126,85,"['apache helicopter', 'ah 64 apache helicopter', 'helicopter pilot', 'flight', 'helicopter flight']",['David Green'],"['Nicolas Cage', 'Tommy Lee Jones', 'Sean Young']"
tt0419843,Movie,In the Land of Women,"['Comedy', 'Drama', 'Romance']",A sleazy writer has a chance to redeem himself when he goes to stay with his grandmother and befriends the neighbors.,2007-04-20,12,6.4,32587,97,"['cutting one&apos;s own hair', 'writer', 'running into a tree', 'shower', 'death of grandmother']",['Jonathan Kasdan'],"['Adam Brody', 'Kristen Stewart', 'Meg Ryan']"
tt1394192,VideoGame,Doragonbôru evoryûshon,"['Action', 'Adventure', 'Drama']",Dragonball Evolution is a fighting game for the PlayStation Portable based on the live-action film of the same name.,2009-03-19,T,2.2,141,,"['mature animation', 'for grown ups animation']",[],"['Erin Fitzgerald', 'Kate Higgins', 'Yuri Lowenthal']"
tt0986213,Movie,Aaja Nachle,"['Drama', 'Family', 'Music']",Dia's dance teacher is dying. She returns to the town where she learnt to live and dance and most importantly to save the endangered Ajanta theatre.,2007-11-30,Not Rated,6.2,3536,137,"['teacher', 'town', 'theater', 'young love', 'outcast']",['Anil Mehta'],"['Madhuri Dixit', 'Darshan Jariwala', 'Raghubir Yadav']"
tt2473602,Movie,Get on Up,"['Biography', 'Drama', 'Music']",A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,2014-08-01,12,6.9,25992,139,"['african american', 'breaking the fourth wall', '1970s', '1960s', 'funky music']",['Tate Taylor'],"['Chadwick Boseman', 'Nelsan Ellis', 'Dan Aykroyd']"
tt0086999,Movie,Breakin' 2: Electric Boogaloo,"['Comedy', 'Drama', 'Musical']",A developer tries to bulldoze a community recreation center. The local breakdancers try to stop it.,1985-02-14,PG,5.1,4751,94,"['michael jackson character', 'psychotronic film', 'camp', 'nunchaku', 'pop musical']",['Sam Firstenberg'],"['Lucinda Dickey', 'Adolfo Quinones', 'Michael Chambers']"
tt0093253,Movie,In the Mood,"['Comedy', 'Romance']","A 14-year-old nicknamed the 'Woo Woo Kid', is a teenage casanova who has affairs and runs away to marry two older women, mothers themselves, fascinating the public and the media with his romantic prowess.",1987-09-16,PG-13,6.1,1083,98,"['cheating wife', 'sex with a minor', 'sexual abuse', 'sex scene', 'sex comedy']",['Phil Alden Robinson'],"['Patrick Dempsey', 'Talia Balsam', ""Beverly D'Angelo""]"
tt0403893,Movie,Still We Believe: The Boston Red Sox Movie,"['Documentary', 'Sport']","A look at the Boston Red Sox's 2003 season, from Spring Training to their meeting with the New York Yankees in the American League Championship Series, and the team's relationship with their fans.",2004-04-26,PG,7.1,329,110,"['american', 'new york yankees', 'boston red sox', 'major league baseball', 'boston massachusetts']",['Paul Doyle Jr.'],"['Joe Castiglione', 'Jim Connors', 'Paul Constine']"
tt1212007,Movie,The Dhamma Brothers,['Documentary'],East meets West in the Deep South. An overcrowded maximum-security prison-the end of the line in Alabama's correctional system-is dramatically changed by the influence of an ancient meditation program. Behind high security towers ...,2008-04-11,,7.6,476,76,[''],"['Andrew Kukura', 'Jenny Phillips', 'Anne Marie Stein']","['Grady Bankhead', 'Ron Cavanaugh', 'Jonathan Crowley']"
tt3483712,Movie,Raja Natwarlal,"['Crime', 'Thriller']",A small-time con man seeks assistance from his mentor with the intention of settling scores with a gangster.,2014-08-29,Not Rated,6.2,4537,141,['gangster'],['Kunal Deshmukh'],"['Emraan Hashmi', 'Humaima Malik', 'Paresh Rawal']"
tt3672840,Movie,Tian jiang xiong shi,"['Action', 'Drama', 'Fantasy']","When corrupt Roman leader Tiberius arrives with a giant army to claim the Silk Road, Huo An teams up his army with an elite Legion of defected Roman soldiers led by General Lucius to protect his country and his new friends.",2015-02-19,16,5.9,21159,127,"['abuse', 'bare chested male', 'brother brother relationship', 'beating', 'corporal punishment']",['Daniel Lee'],"['Jackie Chan', 'John Cusack', 'Adrien Brody']"
tt1554091,Movie,A Better Life,"['Drama', 'Romance']",A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while trying to give his son the opportunities he never had.,2011-07-28,6,7.2,16497,98,"['beverly hills california', 'birdfeeder', 'purchase', 'tree climbing', 'crossing oneself']",['Chris Weitz'],"['Demián Bichir', 'José Julián', ""Eddie 'Piolin' Sotelo""]"
tt1684548,Movie,Axe Giant: The Wrath of Paul Bunyan,"['Action', 'Adventure', 'Fantasy']","Young adults at a first-time offenders' boot camp discover the legend of the giant lumberjack Paul Bunyan is real, but is much more horrifying than they could have imagined.",2013-06-18,R,3.5,1300,90,"['giant', 'paul bunyan character', 'axe murderer', 'creature feature', 'babe the blue ox character']",['Gary Jones'],"['Amber Connor', 'Joe Estevez', 'Dan Haggerty']"
tt0947798,Movie,Black Swan,"['Drama', 'Thriller']","Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina's grip on reality slips, plunging her into a waking nightmare.",2011-02-03,16,8,818733,108,"['ballerina', 'ballet', 'female protagonist', 'mental illness', 'dance audition']",['Darren Aronofsky'],"['Natalie Portman', 'Mila Kunis', 'Vincent Cassel']"
tt0160484,Movie,Lost Souls,"['Drama', 'Horror', 'Thriller']","A Catholic teacher meets an atheist journalist, whom a group of Catholics and Priests believes has been chosen by the devil to be the Antichrist.",2001-04-26,12,4.8,11331,97,"['priest', 'antichrist', 'exorcism', 'devil worship', 'demonic possession']",['Janusz Kaminski'],"['Winona Ryder', 'Ben Chaplin', 'Sarah Wynter']"
tt0237572,Movie,The Pledge,"['Crime', 'Drama', 'Mystery']",A retiring police detective pledges to catch the killer of a young child.,2001-11-01,16,6.8,66942,124,"['murder investigation', 'police', 'retired policeman', 'serial killer', 'private investigation']",['Sean Penn'],"['Jack Nicholson', 'Benicio Del Toro', 'Patricia Clarkson']"
tt0114697,Movie,Top Dog,"['Action', 'Comedy', 'Crime']","With his cop companion shot and killed by terrorists, Reno The Dog pairs up with tough cop Jake in thwarting the criminal organization.",1995-04-28,12,4.2,3811,86,"['slimehouse', 'ku klux klan', 'buddy cop comedy', 'tough cop', 'terrorist']",['Aaron Norris'],"['Chuck Norris', 'Michele Lamar Richards', 'Erik von Detten']"
tt0095897,Movie,The Presidio,"['Action', 'Crime', 'Mystery']",A San Francisco civilian police detective is forced to work on a series of murders with his former enemy commanding officer while dating his daughter.,1988-09-22,16,5.9,19892,97,"['hostility', 'detective', 'murder', 'investigation', 'factory']",['Peter Hyams'],"['Sean Connery', 'Mark Harmon', 'Meg Ryan']"
tt0185431,Movie,Little Nicky,"['Comedy', 'Fantasy']","After two of the devil's three sons escape Hell to wreak havoc on Earth, the devil must send his third son, the mild-mannered Nicky, to bring them back before it's too late.",2000-11-10,12,5.3,111854,90,"['hell', 'fish out of water', 'satanist', 'sibling rivalry', 'reference to chicago the band']",['Steven Brill'],"['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel']"
tt0120458,Movie,Virus,"['Action', 'Horror', 'Sci-Fi']","After outrunning a typhoon at sea, a strong-willed tugboat navigator and her crew discover a high-tech alien life form that's taken control of a Russian research vessel and aims to destroy on a massive scale.",1999-06-10,16,5,29773,99,"['boat', 'russian', 'alien', 'sea', 'computer']",['John Bruno'],"['Jamie Lee Curtis', 'Donald Sutherland', 'William Baldwin']"
tt0098439,Movie,Tango & Cash,"['Action', 'Comedy', 'Crime']","Framed by their ruthless arch-nemesis, a pair of mismatched LAPD officers must put their differences aside to get even with the brutal crime baron who sent them to rot in a maximum-security prison.",1990-04-13,16,6.4,112735,104,"['action hero', 'night club dancer', 'sex in the back seat of a car', 'reference to john rambo', '1980s']","['Andrey Konchalovskiy', 'Albert Magnoli']","['Sylvester Stallone', 'Kurt Russell', 'Teri Hatcher']"
tt0098994,Movie,"After Dark, My Sweet","['Crime', 'Drama', 'Mystery']","After he escapes from a mental hospital, a former boxer works for a widow. When she asks him to get involved in a kidnapping, he has second thoughts.",1990-08-24,R,6.5,4136,114,"['neo noir', 'ransom', 'widow', 'self sacrifice', 'tragedy']",['James Foley'],"['Jason Patric', 'Rachel Ward', 'Bruce Dern']"
tt0436039,Movie,After Innocence,['Documentary'],"A gripping, emotionally charged film that follows wrongfully convicted men freed by DNA evidence after decades in prison as they struggle to transition back into society.",,Unrated,7.6,882,95,"['prison', 'f rated', 'false accusation', 'innocence project', 'exoneration']",['Jessica Sanders'],[]
tt2788512,Movie,Death Valley,"['Crime', 'Drama', 'Mystery']","Four strangers on a drunken wedding dash from LA to Vegas hit a mysterious woman in the desert and must overcome injuries, the elements, and ultimately each other to survive.",2015-10-20,Not Rated,3.6,446,88,[''],['T.J. Scott'],"['Katrina Law', 'Lochlyn Munro', 'Victoria Pratt']"
tt1217209,Movie,Brave,"['Animation', 'Adventure', 'Comedy']","Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",2012-07-18,6,7.1,438884,93,"['princess', 'archery', 'female warrior', 'mother daughter relationship', 'female protagonist']","['Mark Andrews', 'Brenda Chapman', 'Steve Purcell']","['Kelly Macdonald', 'Billy Connolly', 'Emma Thompson']"
tt1241226,Movie,Locker 13,['Thriller'],Skip delves into the mysteries of an old locker. His sage supervisor recounts chilling tales that underscore the importance of making the right choice. The stories come into play when Skip faces a life-or-death decision of his own.,2014-03-28,R,4.8,534,90,"['psychotronic film', 'right', 'life or death', 'philosophy', 'latino']","['Bruce Dellis', 'Jason Marsden', 'Matthew Mebane']","['Ricky Schroder', 'Jon Polito', 'Steve Eastin']"
tt0109068,Movie,Airheads,"['Comedy', 'Crime', 'Music']",Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,2003-07-02,12,6.2,56039,92,"['hostage', 'rock band', 'water pistol', 'air duct', 'swat team']",['Michael Lehmann'],"['Brendan Fraser', 'Steve Buscemi', 'Adam Sandler']"
tt0191074,Movie,New Best Friend,"['Drama', 'Mystery', 'Thriller']","A North Carolina sheriff investigates the near-fatal drug overdose of an underachieving college girl, and uncovers many sordid details of her life before and during her descent into drugs and debauchery.",2002-04-12,R,5.2,3454,91,"['college', 'college student', 'cunnilingus', 'menage a trois', 'single mother']",['Zoe Clarke-Williams'],"['Taye Diggs', 'Dominique Swain', 'Mia Kirshner']"
tt0233315,Movie,Benjamin Smoke,['Documentary'],"This highly unorthodox documentary follows the crooked path of Benjamin (no last name). He lives in a hidden neighborhood of Atlanta, Georgia called ""Cabbagetown."" Drag-queen, speed-freak, all-around renegade, Benjamin left the st...",2000-02-17,,7.3,233,72,"['gay interest', 'singer songwriter', 'rock musician', 'time lapse photography', 'drag']","['Jem Cohen', 'Peter Sillen']","['Benjamin Dickerson', 'Tim Campion', 'Brian Halloran']"
tt0455857,Movie,When a Stranger Calls,"['Horror', 'Thriller']","During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.",2006-02-03,16,5.1,48391,87,"['cell phone', 'high school', 'babysitting', 'teenager', 'nightmare']",['Simon West'],"['Camilla Belle', 'Tommy Flanagan', 'Katie Cassidy']"
tt1266072,Movie,The Hoax,['Thriller'],"A psychiatrist's wife is gunned down by her husband's crazed patient outside a fine restaurant. In his efforts to debunk the delusions that drove his patient's violent attack, Dr. David Lake encounters and reveals more than meets ...",,Not Rated,4.3,27,99,"['halloween costume', 'psychiatrist', 'magical ring', 'halloween', 'insanity']",['Huw Bowen'],"['Gene Ganssle', 'Lynne Pyrce', 'Kathleen Benner']"
tt2179136,Movie,American Sniper,"['Action', 'Biography', 'Drama']","Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave b...",2015-03-05,16,7.3,524908,133,"['sniper', 'iraq war', 'u.s. invasion of iraq', 'iraq', 'navy seal']",['Clint Eastwood'],"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner']"
tt0117509,Movie,Romeo + Juliet,"['Drama', 'Romance']",Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.,1997-03-06,12,6.7,243133,120,"['female nudity', 'sex scene', 'love', 'gangster', 'suicide']",['Baz Luhrmann'],"['Leonardo DiCaprio', 'Claire Danes', 'John Leguizamo']"
